,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
88,Reuben Messenger,"0228 Young Garden Suite 767
Ricetown, NC 46133",2.029982065, Prof-specialty,f,13.0,15.75031088,52.046875,65.93652561,0.0,2.9022738880000003,3.411746855,"White|United-States
Bachelors -- Married-civ-spouse|Husband",153326.0,1.0,34.80388344, >50K,33.44983278,40.0,0.0, Private
89,Jesse Calogero,"17258 Sarah Lights
Christopherstad, MN 17712",6.857253157000001, Other-service,f,10.0,0.03220154,130.9296875,28.50781925,0.0,46.91671629,0.030691386,"White|United-States
Some-college -- Divorced|Unmarried",281751.0,0.0,49.54341272, <=50K,4.3244147160000015,30.0,0.0, Private
90,Robert Mason,"813 Austin Viaduct
Susanbury, RI 02382",11.59226111, Farming-fishing,f,9.0,0.278985166,138.6875,12.88686647,0.0,172.894915,-0.32554711399999997,"White|United-States
HS-grad -- Divorced|Not-in-family",191027.0,0.0,47.77138755, <=50K,1.730769231,40.0,0.0, Self-emp-not-inc
91,Thomas Rivers,"7655 Cohen Ferry
West Andrew, NY 77223",7.201465495, Adm-clerical,f,9.0,0.26993137100000003,101.96875,19.18334597,0.0,62.03406397,0.538338094,"White|Columbia
HS-grad -- Separated|Not-in-family",162651.0,0.0,51.31260467, <=50K,3.629598662,40.0,0.0, Private
92,Juan Watanabe,"PSC 3961, Box 1977
APO AA 75078",1.3659998219999998, Craft-repair,f,10.0,9.525356912000001,48.328125,69.05985015,0.0,0.7736468809999999,3.173766502,"White|United-States
Some-college -- Never-married|Unmarried",113436.0,1.0,48.31118358, <=50K,47.38963211,35.0,0.0, Self-emp-not-inc
93,George Davenport,"3598 Michael Lane Apt. 628
East Trevormouth, IN 79402",3.711222329, Prof_specialty,f,14.0,-0.96008249,96.0703125,35.09606176,4386.0,14.28225887,0.7036711259999999,"White|United-States
Masters -- Married-civ-spouse|Wife",193425.0,1.0,74.56008311, >50K,10.63461538,40.0,0.0, Local-gov
94,Gary Paris,"08501 King Spur Suite 806
Lake Heidiview, DE 84760",3.882441397, Exec-managerial,f,10.0,19.89897188,41.3203125,44.0085606,0.0,14.73798107,3.888586052,"White|United-States
Some-college -- Never-married|Unmarried",188027.0,1.0,32.3964537, <=50K,12.45986622,45.0,0.0, Private
95,Edward Marshall,"20770 Stephenson Fall Suite 782
Gilbertborough, DC 39567",13.13501439, Craft-repair,f,7.0,0.24177038399999998,94.6328125,15.02950298,0.0,177.71594950000005,0.39468448100000003,"White|United-States
11th -- Married-civ-spouse|Husband",260954.0,0.0,49.26901142, <=50K,1.1948160540000001,30.0,2042.0, Private
96,Robert Little,"68324 Novak Shoal Suite 743
East Anafurt, AK 68030",5.809171563, Machine-op-inspct,f,10.0,0.168945222,116.03125,27.12847422,0.0,35.17911342,0.233132941,"White|United-States
Some-college -- Divorced|Not-in-family",115411.0,0.0,45.5890162, <=50K,5.141304348,40.0,0.0, Private
97,Juan Waller,"7137 William Islands Suite 440
Sullivanville, VA 10854",21.98807935, Prof-specialty,f,12.0,3.5983249010000002,87.4296875,9.061692384,0.0,553.2319986,0.667346643,"White|United-States
Assoc-acdm -- Never-married|Unmarried",235379.0,0.0,33.73927691, <=50K,0.516722408,36.0,0.0, Private
98,Jonathan Spears,"698 Cody Prairie Suite 415
Port Jenniferchester, NE 12147",, Other-service,f,8.0,-0.07644379700000001,119.7890625,15.02470037,0.0,129.237294,-0.065925969,"White|United-States
12th -- Never-married|Own-child",268952.0,0.0,48.35491384, <=50K,1.7650501669999998,20.0,0.0, Private
99,Myron Williams,"97388 Sandra Place
West Kristine, MN 55938",3.529246389, Tech-support,f,13.0,-0.197514595,124.53125,46.20337137,0.0,11.30727462,0.044083575,"White|United-States
Bachelors -- Never-married|Not-in-family",144064.0,0.0,52.93686356, <=50K,13.19648829,40.0,0.0, Private
100,Jesse Mcdaniel,"1133 Barnett Shoals Suite 213
Carolineport, PA 43837",12.30223314, Sales,f,13.0,2.107946493,96.015625,12.02567842,0.0,202.1027709,0.450056238,"White|United-States
Bachelors -- Never-married|Own-child",192262.0,0.0,37.8661261, <=50K,1.671404682,45.0,0.0, Private
101,Federico Hoobler,"725 Gina Views Suite 261
New Shawnmouth, ID 62245",, Exec-managerial,f,14.0,-0.265377214,132.390625,52.76055394,0.0,10.14486899,0.109112775,"White|United-States
Masters -- Married-civ-spouse|Husband",125461.0,0.0,48.62471632, >50K,15.48076923,35.0,0.0, Private
102,Douglas Cruz,"00791 Bryant Mount
Lake Deborah, OK 30553",7.461743347, ?,f,9.0,-0.48255549200000003,107.9296875,23.97911902,0.0,60.42361593,0.05856055,"White|United-States
HS-grad -- Married-civ-spouse|Wife",200426.0,0.0,53.13458496, <=50K,3.9866220739999996,12.0,0.0, ?
103,Brian Murray,"Unit 5556 Box 6833
DPO AP 46403",9.522586256, Prof-specialty,f,14.0,1.127494669,101.5859375,13.53145833,0.0,127.24624150000001,0.603978802,"White|United-States
Masters -- Never-married|Not-in-family",72880.0,0.0,46.70561518, <=50K,2.263377926,40.0,0.0, Private
104,Scott Hicks,"133 Timothy Lights
Marshallhaven, NY 37713",4.649472328, Craft-repair,F,7.0,-0.18925715,132.5625,29.20339216,0.0,22.481403,-0.262599109,"White|United-States
11th -- Married-civ-spouse|Husband",428499.0,0.0,52.5044269, >50K,6.806856187,50.0,1485.0, Private
105,William Phillips,"39168 Ward Views Suite 370
Pamelaport, TX 79741",6.194367336, Other-service,f,10.0,2.275142306,85.609375,18.38650738,0.0,49.29928369,0.722205414,"White|United-States
Some-college -- Never-married|Not-in-family",324637.0,0.0,38.94512052, <=50K,3.913879599,40.0,0.0, State-gov
106,Larry Seider,"919 Austin Wall
Jessicaview, MO 33808",2.00610609, Handlers-cleaners,f,7.0,2.280303458,104.5390625,63.07054166,0.0,2.8410176810000003,1.19852334,"Black|United-States
11th -- Never-married|Own-child",215288.0,1.0,44.0184447, <=50K,30.06270903,40.0,0.0, Private
107,Charles Brueggeman,"22256 James Passage Suite 255
East Danielle, KY 37512",10.08033334, Prof-specialty,f,13.0,-0.17728516,123.2109375,16.92177312,0.0,112.55859129999999,0.179376819,"White|United-States
Bachelors -- Married-civ-spouse|Husband",331482.0,0.0,51.07801208, <=50K,2.107023411,50.0,0.0, Private
108,Melvin Ferullo,"09184 Taylor Garden Suite 918
East Michael, MO 73434",7.832764385, Exec-managerial,f,13.0,0.164141461,103.8671875,19.10923279,0.0,70.97544043,0.2401317,"White|United-States
Bachelors -- Divorced|Not-in-family",139616.0,0.0,47.25832782, >50K,3.1270903010000004,45.0,0.0, Private
109,Daryl Samuels,"402 Ruth Villages Suite 729
Jordanhaven, VA 65242",??, Exec-managerial,f,9.0,21.10946688,49.9609375,56.5716264,4386.0,6.077823895,3.627510865,"White|United-States
HS-grad -- Married-civ-spouse|Husband",195576.0,1.0,30.22168157, <=50K,22.39297659,60.0,0.0, Private
110,Kendall Ingham,"5391 Adrian Corner Suite 865
New Sara, UT 39036",10.77072348, Exec-managerial,f,13.0,-0.6759458690000001,128.9765625,16.55134782,0.0,125.8902332,-0.091153431,"White|United-States
Bachelors -- Married-civ-spouse|Husband",137290.0,0.0,56.86874483, >50K,1.74916388,55.0,0.0, Private
111,Dewey Frilling,"69997 Madeline Inlet
Manningmouth, NH 07285",11.06697205, Protective-serv,f,10.0,-0.157445479,121.5234375,15.87331091,0.0,134.69490249999998,0.290263595,"White|Canada
Some-college -- Married-civ-spouse|Husband",298834.0,0.0,46.99068472, <=50K,1.6647157190000001,40.0,0.0, Private
112,Brian Allen,"243 Michael Route
Mendezside, MT 71419",13.47001205, Prof-specialty,f,12.0,2.442330219,85.90625,13.28037889,0.0,197.1262794,0.61321098,"White|United-States
Assoc-acdm -- Never-married|Own-child",176178.0,0.0,36.74095074, <=50K,1.127090301,2.0,0.0, Local-gov
113,Earl Ross,"4694 Williams Islands
Ericberg, NE 76541",11.04096646, Protective_serv,f,6.0,-0.380074949,131.140625,13.07045349,0.0,155.49345309999995,-0.044427931,"White|United-States
10th -- Married-civ-spouse|Husband",263637.0,0.0,55.59377415, <=50K,1.601170569,40.0,0.0, Private
114,Jason Bender,"82760 Whitney Prairie
North Vincent, UT 84021",0.98297377, Exec-managerial,FALSE,14.0,-0.054049230999999996,116.0703125,80.32277809,0.0,-0.783565079,0.161551623,"White|United-States
Masters -- Married-civ-spouse|Husband",122861.0,0.0,49.12693756, >50K,53.31354515,40.0,0.0, Federal-gov
115,David Garcia,"44689 Devin Village Suite 315
Port Justin, NM 90139",-0.522481423, Prof-specialty,f,13.0,-1.107305743,100.515625,57.68241867,0.0,-0.961719465,0.45668823399999997,"White|United-States
Bachelors -- Never-married|Not-in-family",187329.0,0.0,78.03274397, <=50K,137.9665552,40.0,0.0, Private
116,Jose Perkins,"1752 Isabella Route
South Steven, NE 16247",7.959921167, Craft-repair,f,9.0,0.6378357960000001,104.671875,21.64805833,0.0,66.50137812,0.545898258,"Amer-Indian-Eskimo|United-States
HS-grad -- Married-civ-spouse|Other-relative",137088.0,0.0,44.1862375, <=50K,2.954849498,40.0,0.0, Private
117,James Eells,"9949 David Fields Suite 552
Lindaview, NM 60872",0.416348214, Sales,f,13.0,37.83680375,,69.73715288,0.0,-0.492008325,6.056434764,"Black|United-States
Bachelors -- Never-married|Not-in-family",137645.0,1.0,31.641543199999997, <=50K,87.14882943,40.0,0.0, Private
118,Thomas Jones,"029 Chang Grove Apt. 096
Joycebury, NY 44576",12.43719156, Exec_managerial,f,14.0,0.036178881,,12.47856777,15024.0,188.2850975,-0.248185338,"White|United-States
Masters -- Married-civ-spouse|Husband",229465.0,0.0,49.52426015, >50K,1.2792642140000001,50.0,0.0, Self-emp-inc
119,Robert Banta,"881 Kennedy Knolls
Lake Jason, HI 07066",20.60540855, Exec-managerial,f,14.0,-0.241425621,120.546875,10.40742903,4787.0,459.16568319999993,-0.057962209,"White|United-States
Masters -- Divorced|Not-in-family",194788.0,0.0,50.87113919, >50K,0.637959866,60.0,0.0, Local-gov
120,Edwin Richard,"1450 Maria Meadow Suite 436
Jasonmouth, LA 25756",10.83494618, Prof-specialty,f,11.0,0.091126811,,14.71658081,0.0,142.6915078,0.147629056,"Black|United-States
Assoc-voc -- Separated|Unmarried",123382.0,0.0,47.33187506, <=50K,1.949832776,35.0,0.0, Local-gov
121,Efrain Richardson,"3258 Moreno Port
Thomasville, MA 33733",8.920285203999999, Other_service,f,9.0,-0.22161963199999998,127.5859375,19.81288325,0.0,86.84669138,0.034216034,"White|United-States
HS-grad -- Divorced|Not-in-family",165226.0,1.0,46.18873093, <=50K,2.611204013,40.0,0.0, Private
122,Shane Smith,"USNV Rodriguez
FPO AA 80432",6.581293412000001, Sales,f,6.0,-0.528427658,119.8984375,24.57913147,0.0,44.89951492,0.143378486,"White|United-States
10th -- Never-married|Own-child",195505.0,0.0,53.82550508, <=50K,4.04180602,5.0,0.0, Private
123,Joseph Conn,"PSC 8070, Box 8717
APO AE 45843",3.229336708, ?,f,9.0,-0.242031272,127.7421875,45.15896424,0.0,9.786629928,-0.10184682800000001,"Black|United-States
HS-grad -- Widowed|Not-in-family",143732.0,0.0,54.87845178, <=50K,15.09531773,40.0,0.0, ?
124,Randall Mellett,"941 Woods Walks Suite 315
North Andrealand, RI 92624",6.773794869, Sales,f,10.0,-0.10404653900000001,127.546875,25.40112834,0.0,49.05344903,0.08645070099999999,"White|United-States
Some-college -- Never-married|Not-in-family",57512.0,0.0,51.08446733, <=50K,4.233277592,45.0,0.0, Private
125,Jeff Clemens,"6764 Jensen Fork Apt. 780
Deckermouth, OR 99863",0.271929916, Handlers-cleaners,f,9.0,27.79885549,,67.63569157,0.0,-1.058554569,5.3206292280000005,"White|United-States
HS-grad -- Married-civ-spouse|Husband",155106.0,1.0,38.62501185, <=50K,115.0877926,40.0,0.0, Private
126,Robert Plante,"3594 Johnson Green Suite 277
Johnsonport, VA 64272",9.5392993, Sales,f,10.0,-0.002355085,115.546875,15.38310075,0.0,109.9498952,0.14080605,"White|United-States
Some-college -- Married-civ-spouse|Husband",302406.0,0.0,47.3045088, >50K,2.12541806,40.0,0.0, Private
127,Nathan Hill,"49115 Yolanda Point Suite 761
Batesstad, LA 80345",1.312654577, Exec-managerial,f,7.0,37.93730527,19.8359375,64.52055564,0.0,1.02515552,6.005141397,"White|United-States
11th -- Married-civ-spouse|Husband",249585.0,1.0,30.27033855, <=50K,48.71655518,65.0,0.0, Self-emp-not-inc
128,Edward Woodard,"9976 Perez Trail Apt. 273
Davidport, NC 80553",17.01155664, Craft-repair,f,3.0,-0.24903541199999998,126.59375,9.914319439,0.0,379.5875583,-0.07659793299999999,"White|United-States
5th-6th -- Married-civ-spouse|Husband",280093.0,0.0,52.18842626, <=50K,1.0852842809999999,50.0,1628.0, Private
129,Willie Flowers,"85806 Liu Center Suite 124
New Davidchester, AZ 35099",13.51909993, ?,f,9.0,3.142470641,101.2421875,11.06004805,0.0,252.69684500000002,0.493414608,"Black|United-States
HS-grad -- Never-married|Unmarried",362787.0,0.0,32.48046194, <=50K,1.43729097,35.0,0.0, ?
130,Clayton Summers,"646 Nina Greens
New Katrinaport, LA 88072",14.33739454, Machine-op-inspct,FALSE,7.0,2.182798245,124.0,11.9588402,0.0,240.1943764,0.18445670100000008,"White|United-States
11th -- Never-married|Not-in-family",267966.0,0.0,33.77730377, <=50K,1.0535117059999999,50.0,0.0, Private
131,John Weber,"3628 Shannon Loop
Adamsstad, SD 70235",11.0391199, Exec-managerial,f,13.0,1.121658988,84.4140625,14.67864315,0.0,140.49561359999998,0.6736070909999999,"Other|India
Bachelors -- Married-civ-spouse|Husband",135803.0,0.0,45.00599393, <=50K,1.77090301,35.0,1579.0, Private
132,Donald Colon,"10808 Flores Divide Apt. 806
West William, MI 73146",5.142988304, Craft-repair,f,7.0,11.73185348,72.65625,33.43391866,0.0,27.54852764,2.81900457,"White|United-States
11th -- Married-civ-spouse|Husband",259688.0,1.0,34.34781596, <=50K,7.4590301,50.0,0.0, Private
133,Brian Lindsay,"8862 Brian Overpass Apt. 749
South Cristianchester, KS 46638",11.57437119, Prof-specialty,f,14.0,-0.160793855,123.65625,15.81846595,0.0,149.31769269999995,0.204057546,"White|United-States
Masters -- Married-civ-spouse|Husband",30682.0,0.0,49.41650747, <=50K,1.7909699000000001,50.0,0.0, Local-gov
134,Paul Collins,"2872 Juan Club Apt. 164
North Joshuaville, MN 87051",9.586309765, Exec_managerial,f,13.0,0.32510478800000003,118.109375,14.43658829,0.0,117.31934620000001,0.109692681,"White|United-States
Bachelors -- Married-civ-spouse|Husband",132178.0,0.0,42.51419512, >50K,2.2984949830000003,50.0,0.0, Self-emp-inc
135,Larry Frazier,"3383 Elizabeth Courts
New Chaseview, SD 21291",2.134946094, Adm-clerical,f,10.0,21.2237428,36.03125,57.26721600000001,0.0,4.008527087,4.252095822,"Black|United-States
Some-college -- Divorced|Unmarried",227310.0,1.0,33.43252007, <=50K,30.01588629,40.0,0.0, Private
136,Michael Hernandez,"55948 Jason Mill
Christensenshire, NC 62453",11.22969212, Sales,f,10.0,0.12256232800000001,127.46875,17.11099716,0.0,132.2196044,-0.18978115,"Black|United-States
Some-college -- Never-married|Unmarried",184045.0,0.0,48.95006025, <=50K,1.709866221,30.0,0.0, Private
137,Bruce Darby,"856 Hill Rue Apt. 540
North Jacquelineport, NE 80458",8.141617207000001, Farming-fishing,f,9.0,0.151569164,138.875,22.8291867,0.0,69.30320942,-0.300213412,"White|Poland
HS-grad -- Never-married|Not-in-family",324960.0,0.0,49.96827118, <=50K,3.1103678930000003,40.0,0.0, Local-gov
138,Michael Livesay,"653 Paul Ridge
Michaelside, NM 06739",9.937012334, Exec-managerial,f,13.0,2.053763565,81.2265625,13.38690084,0.0,133.34248090000003,0.7558309940000001,"White|United-States
Bachelors -- Married-civ-spouse|Husband",98535.0,0.0,39.42243469, >50K,2.0702341140000002,40.0,0.0, Private
139,Jason Gilliard,"0006 Daniel Mount
Gregoryton, WY 32291",1.854559768, Prof-specialty,,,2.362365961,80.4375,,0.0,,,"White|United-States
Some-college -- Never-married|Not-in-family",274010.0,1.0,48.13972989, <=50K,32.72324415,45.0,0.0, Private
140,Melvin Merson,"227 Sanders Brooks
Carneyshire, WA 69911",8.649788397, Sales,f,9.0,0.272568679,123.78125,14.93500465,0.0,98.48752936,-0.07603708099999999,"White|United-States
HS-grad -- Never-married|Not-in-family",88368.0,0.0,45.52076063, <=50K,2.557692308,50.0,0.0, Private
141,Richard Branscum,"8140 Nguyen Village
Russellhaven, AK 75964",8.202760346, Prof-specialty,f,13.0,-0.34988326299999994,129.40625,20.16102161,0.0,71.51378291,-0.072911778,"Black|United-States
Bachelors -- Never-married|Own-child",202570.0,0.0,53.41515432, <=50K,2.7215719060000003,15.0,0.0, Private
142,Daniel Eckstein,"17898 Brown Bypass
West Joshuabury, WY 30864",2.816761385, Adm-clerical,f,9.0,-0.306605476,138.9296875,51.1418628,0.0,6.465280298,-0.076581839,"White|United-States
HS-grad -- Separated|Unmarried",102858.0,0.0,55.48904503, <=50K,17.25668896,40.0,0.0, Private
143,Matthew Dehn,"137 Sharp Flats Apt. 780
Ashleytown, OK 61092",4.355975558, Adm-clerical,f,6.0,-0.022998697000000002,120.2109375,33.27278793,0.0,18.75966773,0.12104724900000001,"Black|United-States
10th -- Never-married|Not-in-family",182401.0,0.0,49.47515986, <=50K,7.986622074,40.0,0.0, Private
144,Robert Zweier,"PSC 2734, Box 9350
APO AE 27753",4.33868226, Handlers-cleaners,f,9.0,3.2197076960000004,86.9609375,39.65184389,0.0,17.86337223,0.6631550620000001,"White|United-States
HS-grad -- Never-married|Own-child",442131.0,0.0,34.98312145, <=50K,9.276755853,40.0,0.0, Private
145,David Washington,"276 Mark Cliff Suite 757
East Kimberlyborough, SD 19847",1.95999445, Prof-specialty,f,14.0,0.044974470999999995,110.296875,63.92381879,0.0,2.637734683,0.551669376,"White|United-States
Masters -- Married-civ-spouse|Husband",123219.0,1.0,53.96358138, >50K,32.36287625,38.0,0.0, State-gov
146,Martin Alford,"Unit 5414 Box 2352
DPO AE 25973",0.07616606, Adm_clerical,f,10.0,23.01570144,25.296875,86.5183998,0.0,-1.3739476369999999,4.7610338,"Asian-Pac-Islander|United-States
Some-college -- Married-civ-spouse|Husband",118861.0,1.0,36.54243239, >50K,108.45401340000001,50.0,0.0, Private
147,Allen Carter,"9034 Riggs Light
Andrewfurt, IL 91295",4.918294474, Machine-op-inspct,f,7.0,-0.537009639,119.5,27.48971284,3103.0,25.92224991,0.24918911100000002,"White|United-States
11th -- Married-civ-spouse|Husband",186934.0,0.0,54.14087527, >50K,6.701505017000001,44.0,0.0, Private
148,Bryan Sydnor,"Unit 3729 Box 0654
DPO AP 63615",8.23578776, Exec_managerial,f,14.0,0.057292692,138.2421875,22.71639889,0.0,69.52355924,-0.016207328,"White|United-States
Masters -- Married-civ-spouse|Husband",198316.0,0.0,46.7459467, >50K,2.9816053510000002,40.0,0.0, Federal-gov
149,Keith Bryan,"4263 Rachel Path
Port Taylorside, WI 21286",4.456354415, Adm-clerical,F,9.0,0.173014499,139.625,32.99156056,0.0,20.02657695,-0.262167215,"White|United-States
HS-grad -- Widowed|Unmarried",238726.0,0.0,47.46215598, <=50K,7.95819398,40.0,0.0, Private
150,Jeremy Helfrich,"0611 Jones Cliffs
Port Kevin, AR 87203",7.022261329, Exec-managerial,f,10.0,-0.290893308,132.515625,19.32465455,0.0,57.73099907,0.095649098,"White|United-States
Some-college -- Married-civ-spouse|Husband",105592.0,0.0,51.12316384, <=50K,3.505852843,12.0,0.0, Private
151,Andrew Daniels,"66419 Kevin Cove Suite 153
Jakemouth, IL 75475",7.581228258999999, Exec-managerial,f,12.0,0.24235679699999998,106.71875,23.03599061,0.0,64.13215352,0.282981042,"White|United-States
Assoc-acdm -- Separated|Not-in-family",219632.0,0.0,47.80820038, <=50K,3.760869565,40.0,1408.0, Local-gov
152,Benny Wolfe,"145 Autumn Manor
New Michael, NE 83039",9.870973132, Sales,f,13.0,0.402540677,110.21875,17.06375334,0.0,108.6518136,0.53411849,"White|United-States
Bachelors -- Married-civ-spouse|Husband",230951.0,0.0,45.67205408, <=50K,2.134615385,40.0,0.0, Private
153,Pete Cooper,"0885 Ann Pike Apt. 411
Lake Barbara, WI 16748",9.839908238, Prof-specialty,FALSE,9.0,-0.311661206,122.796875,13.95514645,0.0,129.2648273,0.17912833600000005,"White|United-States
HS-grad -- Never-married|Not-in-family",320294.0,0.0,52.98457313, <=50K,2.3202341140000002,40.0,0.0, Federal-gov
